,plot,end_of_season_dry_biomass,accumulated_heat_units,lateStage_NGRDI,lateStage_RGBVI,lateStage_GLI,lateStage_VARI,lateStage_RBRGB,lateStage_IPCA,lateStage_I1,lateStage_I2,lateStage_normalizedNGRDI,lateStage_normalizedRGBVI,lateStage_normalizedGLI,lateStage_normalizedVARI,lateStage_normalizedRBRGB,lateStage_normalizedIPCA,lateStage_normalizedI1,lateStage_normalizedI2,matureStage_NGRDI,matureStage_RGBVI,matureStage_GLI,matureStage_VARI,matureStage_RBRGB,matureStage_IPCA,matureStage_I1,matureStage_I2,matureStage_normalizedNGRDI,matureStage_normalizedRGBVI,matureStage_normalizedGLI,matureStage_normalizedVARI,matureStage_normalizedRBRGB,matureStage_normalizedIPCA,matureStage_normalizedI1,matureStage_normalizedI2,reproStage_NGRDI,reproStage_RGBVI,reproStage_GLI,reproStage_VARI,reproStage_RBRGB,reproStage_IPCA,reproStage_I1,reproStage_I2,reproStage_normalizedNGRDI,reproStage_normalizedRGBVI,reproStage_normalizedGLI,reproStage_normalizedVARI,reproStage_normalizedRBRGB,reproStage_normalizedIPCA,reproStage_normalizedI1,reproStage_normalizedI2
191,PI156330_01,14058.136730000002,5372,0.015158892394635673,0.1581616259479363,0.07499797675492505,0.024901392234953905,0.0810874185907388,76.1825881770679,52.28637350669929,0.44201025193823235,0.016839404018485594,0.16059960521358466,0.07615889987209809,0.027331773332532148,0.08112545560080821,69.36061085973468,47.48185251866068,0.4468842975662223,0.02673419167087232,0.17458448040334484,0.08386725941790805,0.0436797415295356,0.07672947249080557,77.29717708539359,52.34858972815019,0.4742366399946092,0.028659594298304964,0.1762137972290003,0.08478859727141219,0.04661134504300502,0.07593382923286168,70.16539326196984,47.26705001879342,0.4804908497424065,0.03817484656614912,0.17906218784196037,0.0871696327413831,0.06299829500062121,0.06517252417547358,74.66461761474609,49.78434846060617,0.5197548064163753,0.039900267539279756,0.18172664684908732,0.08854025661945339,0.06558220884629654,0.06465331420302387,64.79619695390974,42.86379071916853,0.5237107138974326
192,PI576401_00,26634.13845,5372,-0.001464267208859095,0.13040300400613186,0.06048148744679112,-0.0016403550656737985,0.08497318610936011,80.2118243180312,56.05266676320658,0.4013742767758184,0.00126673530370704,0.13209963449603546,0.061186356736080943,0.0022536512235044933,0.08532272913045692,75.24489210797594,52.54064888149113,0.40656273125054,0.026663331721075684,0.15449561905231532,0.07459059075354045,0.04581249320557986,0.06464588721261083,67.04813202567722,44.968243107292224,0.4993548926359378,0.028722968948889267,0.15673185315746696,0.07575365972722535,0.04891354080740798,0.06398506491786293,60.47007405535775,40.27618418272978,0.5048707262699649,0.032313301020102256,0.1545361947002155,0.07527274551934425,0.05493561712847575,0.05735937958317138,59.10258913040161,39.43112570898874,0.5236505539644332,0.03447667099369153,0.15634978318675638,0.07635164735395279,0.05820730200503017,0.05636205366768293,50.69764044171288,33.469816957201274,0.5287272263140905
193,PI576401_01,14920.80164,5372,-0.0022979686345490366,0.1345450927662413,0.06214095811109713,-0.0029862204726047825,0.08852624134501302,88.69155841920434,62.002490625148866,0.39320486874842064,0.0003067699527913114,0.1360282800273924,0.06272524041010108,0.0007308337652949427,0.09059200220082587,83.86359459016381,58.57021389937982,0.3981092281457854,0.011697681724339139,0.13588149176446523,0.06450389248855196,0.01987119875456385,0.07165087989696653,69.04720739616327,47.45643672992543,0.452608548014997,0.014310223699991935,0.13805616754724315,0.06569803055061631,0.023782493767864316,0.07111086949975372,64.39854572479983,44.1420657835811,0.4593586589557579,0.03226933599152894,0.15399078660450138,0.07502843220564687,0.05475295588865381,0.05706273873879027,57.73827997144762,38.53590997234806,0.5238049737699739,0.03447566235151424,0.15579715444818956,0.07604233132532005,0.058214849505860033,0.056321813602123245,51.95357100518195,34.427180358341765,0.5293629952184447
194,PI506122_00,24189.71789,5372,0.01707663674446466,0.15945122022444994,0.07578754977061863,0.028102744843651724,0.07952521454614665,80.88194154825149,55.3717720881264,0.4489529352371902,0.018407908402289903,0.1614571174794142,0.076688708613848,0.029936677066240164,0.0797645403650575,75.06476209914148,51.291407197139506,0.4523414081756257,0.030586797909467972,0.17600162141025064,0.085002815595975,0.05010922516598117,0.07281357326887936,74.6870308675264,50.28924472708451,0.48980215780044856,0.03235132361786729,0.1783818355516383,0.08629011558858968,0.05285155715567889,0.0721949074711454,69.36090773030331,46.46868852565163,0.4950976609007308,0.03938856977579547,0.17694967144797014,0.08635636986514852,0.06525365891324915,0.06235306973157576,68.85839671866839,45.780194033023925,0.527910670222238,0.04112191004462016,0.1799111847094325,0.08782200731856875,0.06797873059850788,0.061996281601835075,63.18271218898685,41.78111427329307,0.5320746626618297
195,PI506122_01,23262.58447,5372,0.015707530141349263,0.16609429009258744,0.07858962544964415,0.025292690010297072,0.08520291238609284,97.64124576250713,66.95601668622758,0.4347368464287784,0.01798484988103151,0.16854008225103217,0.07968986520750651,0.028653470259289104,0.08654060843400652,94.35470106866624,64.60722732543945,0.4405887366996871,0.025380809022913942,0.16651232232091506,0.07998022152964071,0.041166583825466806,0.07328467509216618,77.4091075415482,52.41796530254448,0.4766974677996976,0.026966606981919234,0.16892845946408452,0.08120700832278951,0.043602187125500076,0.07296352186018508,72.51838622774396,48.89710040319534,0.4820517517981075,0.04175713290265216,0.17391236010425817,0.08523078559490731,0.06975509616696901,0.05756117448121483,59.97553376523321,39.584749564439235,0.5426631221871177,0.043599652316042,0.1759793291727226,0.08635843360049278,0.07273103095992592,0.05642863284952622,53.049439184679954,34.674099459619576,0.54733123375984
196,PI145633_00,30424.97298,5372,0.0023083951657554137,0.13382439049892123,0.06247522274497892,0.004664202790740992,0.0823508034460246,79.12061398029327,55.11946065425873,0.4142523081973195,0.00556421173141641,0.13647498395293947,0.0638464223593473,0.00939857038115403,0.08253722228109832,74.61892952919007,51.83799821138382,0.4228287372738123,0.02585585511123819,0.1616989254546003,0.07796191043999728,0.04303054830479498,0.06994954689222123,70.79658778184125,47.892276569288605,0.486037950531966,0.02814295801684908,0.16302484983489623,0.07876640690021769,0.04671687591974588,0.06944730528155146,68.18019197425063,45.94002443430375,0.4930573815391177,0.03877171122393636,0.1625765307101211,0.07965214046611947,0.06564206066891289,0.05424908888822342,59.2082895708911,39.11481381013903,0.5433071643286358,0.04070000379007154,0.16353802675801205,0.08021580027362511,0.06873896420055813,0.05327802354932861,53.131208122121116,34.779705042094854,0.5489961206912994
197,PI145633_01,17736.39295,5372,-0.0135071022075534,0.11901494917563261,0.05365127560475629,-0.020283357695411182,0.09333735456069307,85.91162746482425,60.870843390623726,0.3632158289353053,-0.010541177096298598,0.12015845642114674,0.054257777597134266,-0.016310026539738603,0.09388801822852753,81.88160857889388,58.03658406602012,0.3677844854278697,0.01074550940148248,0.13422155370007724,0.06364061203687763,0.018613381106696185,0.07198637692701804,65.49695692650319,45.07122059137687,0.4508045082107002,0.014956620033411071,0.13620211386386255,0.06504935741332574,0.02512340378288406,0.070567937751795,62.54729993843738,42.80543649932485,0.4627906045428029,0.03325656863376911,0.15596147306138575,0.07611335678723267,0.05631962523655182,0.05712476419545082,55.26453259004561,36.75808951308608,0.5261535464718355,0.03624095741201541,0.15777087885907237,0.0771572987585427,0.061124085110492506,0.05622136806184681,51.41032926463548,33.962618923720036,0.5346439725526885
198,PI570090_00,30236.77701,5372,0.01568660927108379,0.1540123498728198,0.07321457733069692,0.02600002591873725,0.07785781287858559,80.8722184211977,55.37622145375898,0.449261309254554,0.017724870325576823,0.15724385452847323,0.07476133197065318,0.028989155437316578,0.07856518590161873,75.8156139004615,51.76625628317556,0.45443396183752244,0.031558865016060166,0.16512183661197685,0.0801596254497379,0.052553599615665955,0.06487049590554325,69.01654493653929,46.25448648031656,0.5073301972119839,0.032941914411479346,0.16721090403470126,0.08125071459776391,0.05470932109353987,0.0644831059428004,63.3528677952754,42.22145156117229,0.5115238068165717,0.04143052147320135,0.17249187042838646,0.08448354496854783,0.06932068997394965,0.057021346204636336,68.09966346116094,45.036702473958336,0.5427715703409318,0.043005641005192545,0.17525807018691336,0.08593176035156022,0.07165514675584449,0.05631151576444764,59.1289533313952,38.751745580929764,0.5461441485853921
199,PI570090_01,13397.90399,5372,0.018044159321044962,0.16244211094164696,0.07731513098252482,0.029401503015607434,0.08006803018058305,84.17425875930313,57.554566484060345,0.4495571370450606,0.01938307559499455,0.16596225815715251,0.07891414374668401,0.031365683245160196,0.08082052755244766,78.18546233562209,53.2978964444273,0.45301582742922053,0.029925249807818907,0.16606225795350296,0.08034375659918315,0.04933306308807413,0.06740256256965244,72.89782815559678,49.01360212887976,0.49824005075089345,0.03134419393495882,0.1686783627449692,0.08166016855990728,0.05159357193760666,0.0672183985543715,66.95353753226144,44.76929703006497,0.5029073527881077,0.04318811699491118,0.16964591662774137,0.08331827155646232,0.07288030832577706,0.053067299622999484,61.02206611633301,40.12922125849231,0.5545303537242714,0.04484834115224318,0.17169731200255198,0.08443391308102796,0.07548702187065416,0.052114751125717944,53.85503048732363,35.11355379806168,0.5585015291112593
200,PI569459_00,15793.4468,5372,0.008891617216660971,0.1440879613773463,0.06783481786818532,0.014597739831664822,0.08014549899284966,90.72216823003063,62.590598250088625,0.43017707785514936,0.01111162862300307,0.1470537391325382,0.06911938094010904,0.017907889614484473,0.08140201989102032,87.61163215114645,60.38607342602455,0.4356628470633128,0.026080556125757614,0.16354447925412974,0.07885980027148848,0.04275263103379586,0.07070233773540802,81.75230430912328,55.298319649051976,0.483918468090328,0.026841472727372397,0.16886958006668734,0.08139294506730255,0.04386255438313689,0.0716124623007065,73.8470685030963,49.58996127102826,0.4870135880805351,0.03585404335685508,0.1634630778366152,0.0797524061875746,0.06007264683242225,0.05836704751367073,73.43072030123543,48.95378025840311,0.528211400789373,0.03702326653086959,0.16748513089602482,0.0817246790427495,0.061819560223204194,0.05818179329199821,64.99292063713074,42.995416907703174,0.531664270469371
201,PI569459_01,9614.472419,5372,0.017819461405407192,0.15916824610503905,0.07579424531638984,0.029367187721858277,0.07837906374704615,77.77808053654395,53.138527197340515,0.4526383640941667,0.01986651563162745,0.16185796407102807,0.07715237005813717,0.03244344945754166,0.07897680001390488,71.27161256521026,48.509704426022395,0.45746977343881057,0.03176922084859162,0.16828538028475565,0.08162534490036655,0.05259751025826116,0.06654841476717052,68.62571140436026,46.02564336092044,0.5042501349861805,0.033085868502847615,0.17041641550186354,0.08270970583917234,0.05472407370614695,0.0661679016760526,62.24823473661374,41.43552115024664,0.5085138147458051,0.03947610161855984,0.16187853614489237,0.07937822953380383,0.06690927352970355,0.052885926403533415,59.65072879572024,39.38587624999298,0.5471107288338672,0.040890695559310464,0.1641737217104983,0.08061354196277154,0.06903634278167935,0.05186042806197853,50.155404112804895,32.695637653613915,0.5507224328901575
202,PI337680_00,8185.125473999999,5372,-0.0057373701144775744,0.1255794515031097,0.057542386036502136,-0.008101736189490326,0.08739949386213378,86.76941845886898,60.87462848468419,0.3887408615028771,-0.00418730486487293,0.12689626042860264,0.058144638681933786,-0.006032656521764139,0.08868496555386339,83.36521754995749,58.50650216541151,0.3906116668325271,0.024557172792823302,0.16406556412781753,0.0789279593282366,0.04021419023406011,0.07295857487271906,79.3388636863395,53.77942654857897,0.4765450323689474,0.02538270337430577,0.16725939849059873,0.08048603836804215,0.04145034909095253,0.07320595655131008,70.80644351488924,47.694573715941544,0.47941671026079624,0.03175845846045208,0.1611162639665799,0.07831863823850621,0.0529326172392876,0.062091888371305345,71.51097050651175,47.94297559144067,0.5124531527523135,0.0324932820484286,0.1643379942559805,0.07993611436886863,0.05401315817945312,0.06167170396227324,62.144787772757105,41.298222338567015,0.5145601903805967
203,PI337680_01,7683.266034,5372,0.009882803394360274,0.15208095699956967,0.07162151136116618,0.016216735594964886,0.08393368568934804,85.69532809845388,59.11338428601827,0.42566089760767273,0.01203047208729585,0.15496512359544018,0.07288337853571318,0.019448328646831173,0.085097315376752,81.65015447956242,56.23738879373629,0.42959632040703133,0.02689813377753808,0.17020448515204345,0.08199810459703,0.043945373606164795,0.07384748645380236,76.06387183779762,51.43293816702707,0.4798927278745742,0.027887625904867794,0.17294871452308835,0.08338689033676973,0.04544052251038092,0.07357236958381265,66.9841530858254,44.95757621972739,0.4830275143490357,0.02903633177202268,0.16296853557541652,0.07883775497337317,0.048264347049375045,0.06667936528166686,72.42237393839376,48.741966634363564,0.4981597236820034,0.030523627566603463,0.16549123865324297,0.080057226929006,0.050463747207101374,0.06665394931927422,63.656421554672136,42.58748072510833,0.5014294798557575
204,PI506069_00,27769.22759,5372,0.024508751428752317,0.1725998622435732,0.08264283201962457,0.03966675041712209,0.07819529271395013,86.19429621976964,58.54925844048252,0.46575736154277786,0.025506412487148317,0.1750120884198852,0.08379868798333553,0.041117253977445326,0.07867543696731076,80.59902272905622,54.49543483918455,0.46891973681059207,0.03066491287373229,0.17171075903668145,0.08292780247330882,0.049904307631668116,0.06985332645363844,80.64341976907477,54.226485662998144,0.49408636042257637,0.03212142747645148,0.17380568076197694,0.08395903216811211,0.05225674535443139,0.06990378679389629,77.74361147531648,52.093915811399135,0.49883737705829667,0.04327039226973794,0.17621315805251989,0.08639828540847797,0.07233617793621311,0.05707066451425602,65.0061505851099,42.83705223212808,0.5468064199733196,0.04487039875975768,0.17815817505289605,0.08744122963503925,0.07488932197461017,0.05594982218397199,58.60370648917505,38.29622966960325,0.5514273917944418
205,PI506069_01,22460.89238,5372,0.024171288832078575,0.1724150972623451,0.08255187811609963,0.039043079724602255,0.07849037048279066,91.96704143948025,62.49171832963532,0.46444009780104645,0.025222785315884146,0.1763371519890486,0.08438407271808264,0.040626468495283154,0.07926526638904424,88.64131807813457,60.13691521937551,0.46748602468203876,0.03468703816791894,0.18328257297214703,0.08880847614062455,0.0565364416075968,0.07217954809924484,75.38749366057546,50.50703983557852,0.49913901267083066,0.036242882169685034,0.18557926257582089,0.08999224958059031,0.05906999239845099,0.07189736816737992,71.24675966563977,47.48900635618912,0.5039338630280996,0.042595207637974156,0.18061959726469856,0.08838910664830885,0.07056665139538897,0.06063696492995531,69.14142950875419,45.76228248596191,0.537967974117824,0.04386550574430393,0.18340290878500257,0.08973767020872657,0.07260977549212315,0.06037583740694178,64.24879225594657,42.302786707196915,0.5413531170572553
206,PI510757_00,8615.921551000001,5372,-0.012762571037928357,0.125927325192984,0.0566003462662557,-0.0192159412915564,0.09646347663425775,94.38340561111252,66.76696402066713,0.358621814421245,-0.009162537492214453,0.1261003905205757,0.05669611266681122,-0.01417225198601007,0.09856750375845212,92.15996172521021,65.30554773900415,0.36211012013546834,0.01668255528360691,0.15264098968686934,0.07254897303219078,0.0285990653158743,0.07597490996593911,70.21694322175617,48.24574448790732,0.45698061453390726,0.020195879232520766,0.15420691937774042,0.07347973462052733,0.03387526129195582,0.07556080565893947,67.18771875357326,46.08532866948767,0.4649429864521268,0.041136094760573005,0.17023324238305737,0.08344266326590014,0.06905699421820989,0.056027765555137894,58.325065266002305,38.53947177800265,0.5445225734940984,0.042527120803821455,0.17295597163452342,0.08484493574889541,0.07135691076771099,0.055510818026959854,52.40603174946525,34.35094038464806,0.547959254546599
207,PI510757_01,7531.003984999999,5372,0.009075541581965635,0.16402288516924812,0.07673417453495958,0.01466321893270291,0.09225851461385028,89.9558796552742,62.102468406629264,0.40852184190690144,0.011775374889546532,0.16681351507984618,0.07788740363229742,0.01861272182289226,0.09396149403175463,84.93352293818252,58.49981943166481,0.4141658700112277,0.0240105693564494,0.173582858785435,0.0830500785629322,0.039286393319388796,0.07963780385016656,74.26980498985007,50.43099360995822,0.463645346738674,0.027055988448634584,0.17538799966375032,0.08406095820720545,0.04390809754409857,0.07933021605842638,68.49866542109737,46.29133605957031,0.47151978221940405,0.040601857074695345,0.1761622813234969,0.08611687804322413,0.0675568519523594,0.06036947591502851,65.97136019497383,43.74437629304281,0.5346721776011514,0.04229011594476855,0.1787640947575976,0.08748613257051964,0.07024501368585152,0.05956898488831225,58.08290400156161,38.188518599766056,0.5387662514680769
208,PI152971_00,28376.16741,5372,0.0052540037383759074,0.14718636363206136,0.06874515228422287,0.009159074784807902,0.0867792264030999,85.76401357765657,59.50049246362893,0.41187817109636515,0.007910764340138744,0.1493374067975814,0.06963632444301279,0.012927205199431826,0.08778846521962834,80.7778263321842,55.920187662882974,0.4178176536617509,0.037562206364524175,0.17840085141820672,0.08676590581918936,0.06287145850329115,0.06582738211332459,69.89099398954416,46.402004877726235,0.5198120991756887,0.040599046602707176,0.180223636513139,0.08784626594480169,0.06774143529710942,0.06490483098838727,65.7084659529321,43.41753399224929,0.5290770707307039,0.04471947251412285,0.18078375290865187,0.08867206942589799,0.07457610033987751,0.058149806512840824,63.37926077568668,41.71256975195874,0.5480566588283955,0.047328987217711595,0.18255388813799825,0.0896332841152432,0.07888583727073906,0.057220512851216286,57.566922856473376,37.57062710290668,0.5550402039769052
209,PI152971_01,23733.94441,5372,-0.0014972656481741496,0.13528084837728072,0.06256491776417798,-0.001618917685118517,0.08799701531728103,87.71175392998589,61.276663787276654,0.3960727826312736,0.000693894700897428,0.1369757343773488,0.06327359905397445,0.0015964666131400747,0.08931147061564301,83.09559425071434,57.980604284780995,0.4003712632037975,0.02030574438228388,0.14499344425713598,0.06971945473041377,0.034209672840998795,0.06653393056145136,65.12049295461699,44.24459202772216,0.48062608308262295,0.02313973774909279,0.1473510200042783,0.07108583671535235,0.038651091109869244,0.06542033520469691,61.33270116499913,41.46126466915931,0.4890771401517185,0.03900507842155012,0.16488023159158138,0.08086177644156314,0.06553043909228708,0.055471295220706256,50.51445598456696,33.273250128476676,0.5412952597359665,0.041699175769107664,0.16673759729352616,0.08188481975830234,0.0700576964922192,0.05464295141455777,48.19766051896656,31.55019051064062,0.5486799278332077
210,PI561840_00,25429.516030000003,5372,0.003978523909151438,0.1423526733363949,0.06646057330774807,0.007011269248558022,0.08537046843261084,87.79468923244836,60.95519723532335,0.41136176912289746,0.0057080759180514655,0.14471448676766088,0.06727621413814193,0.009499946380427235,0.08730398081594476,83.41177024481432,57.86524461650249,0.41537202660392664,0.0214700914952211,0.1599061967661747,0.0766857435019352,0.03542692307681319,0.07430568824593833,78.8512759575477,53.65352749213194,0.4682464341704662,0.022490340168587815,0.16230246338706747,0.07790218207698597,0.03691625642852901,0.07392672227265738,70.0936196400569,47.359700117355736,0.47199321308961284,0.03408815644641392,0.16619421121093533,0.08083345650905559,0.056928017807583615,0.06231132774583751,72.33285779850458,48.41042466317454,0.5172657896113652,0.0354008118732161,0.1687637422514218,0.08213628403922558,0.058932757906375345,0.06172363123586097,63.75360902150472,42.330328064580115,0.5208950510589025
211,PI561840_01,20140.20176,5372,-0.002434960265525659,0.1332357380978809,0.061573910278192916,-0.003325047205717096,0.08788212728889087,91.42406571429709,63.945242781076374,0.39386177784907894,-2.2551902201259838e-05,0.13523294665613525,0.06242840366889227,8.278337472181053e-05,0.08873234642958784,87.77450437131135,61.356824164064776,0.40012716173385243,0.01657877307492374,0.15186065772794324,0.07245106552288214,0.02753549341497493,0.07549501875848885,75.42465142783878,51.6361868036618,0.45590842276249294,0.018421184538084525,0.15395051831344383,0.07360257545732098,0.030280140562439814,0.0747731542859062,65.43204543875449,44.51947201422925,0.4616223174446034,0.03353444380419591,0.1635873855224677,0.07959903208982373,0.05614243696133291,0.061416003808733924,67.84048860413688,45.38645452544803,0.5179062043981892,0.03498040098652594,0.16585776001392374,0.08083682008353724,0.058344982431403174,0.06050726700396761,56.7668049903143,37.56482278165363,0.5215336820554166
212,PI152961_00,22268.35607,5372,0.0044053666886340265,0.14383454139558421,0.06715017038842902,0.007636436185042461,0.08574935252436935,89.35987989058405,62.043350693602,0.411555275228453,0.0069062089122164895,0.14589821089128524,0.0677619077820585,0.011243813447356856,0.08766569710851452,85.56169832122993,59.34856699120184,0.41653287614354434,0.016559038659690006,0.1425120641211025,0.06818572029655805,0.027728551747115495,0.06970737626284203,70.53466361627238,48.23416543735037,0.4662917043752731,0.018871703405789097,0.14386195305046756,0.06889974273693784,0.03124688118384779,0.0698520834943291,67.46417270344534,45.88664444844434,0.4733783388213747,0.036017903857756106,0.160963186734291,0.07864425064952564,0.0607636208905903,0.05670022986136199,58.489815224048705,38.82498297580453,0.5323641102674396,0.03826305980599199,0.1616337039876123,0.07907884728250111,0.06429548016316144,0.055885469833345566,53.12280466390211,35.011066214982854,0.5386086412987043
213,PI152961_01,17162.35986,5372,-0.0005059748938678144,0.1340762098630269,0.0621194588227404,3.2136476430509755e-05,0.08603641426673636,86.81792605364764,60.71494483947754,0.4016915171234696,0.0009962638518859039,0.13626788391007313,0.06306609056062165,0.0022038154304027426,0.08710925990232711,82.7761696709527,57.85792090804489,0.4060044416674861,0.017486449557018714,0.14107475761543214,0.0676520243160253,0.029326751504771792,0.06764581616629249,63.58861932347557,43.390398110913566,0.47210902427182055,0.019371050409443463,0.14236172076427572,0.06840284414815176,0.032163699728323836,0.06705006437771244,60.11305724635269,40.73852935559822,0.4784211286992738,0.03454937824841447,0.1520240576178939,0.07444448545575137,0.05869675183461768,0.05303276344029986,46.95220026086878,31.053545153582537,0.5363868594169616,0.03651015795077435,0.1528184380244325,0.07494535443407513,0.061870907033207204,0.05211768782249199,43.86400113988806,28.77887183295356,0.5418492359143716
214,PI455301_00,30971.73908,5372,-0.019043892902512828,0.10803189739046322,0.047900154434862584,-0.02906389215602381,0.09366404087877413,84.17858414477612,60.143188281231616,0.3515061258551586,-0.017278502709792396,0.10800500281424404,0.047900750470089584,-0.026870351280622196,0.09445546417081926,80.88925674162715,57.81525710117386,0.35275574315743274,0.014519293669386884,0.14762803962136184,0.07014316463524971,0.025105714439322135,0.07570213143055028,65.68711251747317,45.12911169703414,0.4530444637667842,0.017767554210433596,0.1489809581601038,0.07111392042985772,0.029992272021645006,0.07484658389556695,62.73330154651549,42.917545213931945,0.4615224848796682,0.037142319585022995,0.15940778412051115,0.07803983342344474,0.06304320056349204,0.05435779762301737,52.654599205922274,34.79119047606732,0.5397793815634345,0.03980365690201685,0.1606705509925966,0.07882510190882248,0.06728584939708646,0.05331127409754833,48.77547057200287,31.978063928205415,0.5470784112895276
215,PI455301_01,22784.67312,5372,-0.00037631552910988037,0.14758966609027033,0.06812956371857211,0.00024155962552846724,0.09424235758393305,86.00431989329729,59.94666543117789,0.38736694219500517,0.0014081901627910343,0.1486194495313851,0.06857458507829853,0.0025887361343213595,0.09487847053958459,81.81127391489902,56.93701165960741,0.3908263398695362,0.02706407515506721,0.16510069137439132,0.07969748991308731,0.0447091175592504,0.07054385764058677,67.10900288820267,45.233862817287445,0.48702724766917527,0.02886959324678169,0.1666689100675285,0.08060652232961726,0.047490648459643084,0.07010975715820675,61.11100351810455,40.8855626732111,0.49213363719172776,0.0354697030869502,0.1593064059620922,0.07786097572845159,0.05984517792691879,0.05636019035450458,57.96289534707671,38.45929160627347,0.5319409934641088,0.03731856222074583,0.16055087557116754,0.07855275309490922,0.06275577367581785,0.05566450855830337,53.422156398736156,35.199661680795614,0.5372551740373223
216,PI569090_00,24026.7099,5372,-0.0024685313675036026,0.12991276332177218,0.0600824073888361,-0.0028714158408547517,0.08601364344358439,82.23537231683731,57.54097095727921,0.3981858348473907,0.0009679038090325699,0.13149392148479816,0.06088050820399071,0.001991594868150052,0.08674665670841927,77.27714329957962,54.05951282978058,0.40335113015025853,0.018598649944124152,0.13786611493010237,0.06622357474966516,0.031550598868852794,0.06421384871386801,60.99963369229808,41.50644417751173,0.481160606443882,0.021694382516943694,0.1388948824256658,0.06699646119959649,0.03638859450220475,0.06302555226720866,57.89647195339203,39.253454780578615,0.49090118389576676,0.03583074873570574,0.158893597389453,0.07768379903053707,0.0606348935452943,0.05568895610409543,56.84741183539122,37.72149269356912,0.5341044121025675,0.03926295440808675,0.1597418254086984,0.0782466060096058,0.06640473127529763,0.05525963369612861,54.21604567469813,35.82124235880309,0.5445663023390164
217,PI569090_01,23790.83173,5372,-0.001577136706313663,0.135547916159818,0.0626571467146277,-0.0014787099562933112,0.0883470955304801,79.07156756049709,55.26403294111553,0.3957720389099498,0.0013877014399249065,0.13667295873165125,0.06320745649894596,0.0026690104100811907,0.08852479974494165,73.66638486008895,51.46624737664273,0.40169630827088104,0.02881619633921041,0.16275300209720928,0.07862410525835692,0.04883955398552293,0.06698509786344528,63.69575143995739,42.69851089659191,0.4990231378802231,0.03167539404430062,0.16328505169422852,0.07910272618755694,0.053403428289692786,0.06594488102321819,60.211221127283004,40.18023451169332,0.5076311196954477,0.035229404678511,0.16266144032192506,0.0793275932470957,0.059373296114441775,0.05877570908146291,60.735373391045464,40.406483187312965,0.5269985242545256,0.0386518720948111,0.16327713242574046,0.07976886932874279,0.06499124408566133,0.05811330641222274,57.65797141002633,38.1842027073018,0.5375950460196935
218,PI329569_00,43941.0613,5372,0.005439839846327879,0.1370159544878536,0.06421947226209455,0.010008415177796876,0.08048228794548744,71.79936554546876,49.74499296192353,0.4246029887559279,0.007992025817325334,0.13716350886306922,0.06439246537175564,0.013423344156305425,0.08002148353078828,64.77896689968789,44.72539888337973,0.4299917159840246,0.015577832078350059,0.13983938834501075,0.06670490664993751,0.02676830629287788,0.06940395634794137,63.87181386896076,43.65694982327823,0.4660668947347781,0.017561375943514777,0.14025278848300615,0.06700235600696827,0.029812427830265494,0.06903337371512881,61.149757385253906,41.66890500231487,0.47195623905920403,0.037489845926928125,0.16137660119463412,0.07900609400342488,0.06339269492446495,0.055150462906150215,55.583652630974264,36.7424254136927,0.5388071822769501,0.04037403282435497,0.16252196084927106,0.07972531943198509,0.06809813841519982,0.054464184909182395,51.83596575119916,34.0441115323235,0.5465037012801451
219,PI329569_01,31013.95199,5372,-0.009264128484364541,0.13347521744894256,0.0605549238396413,-0.013661250471197853,0.0967451511910467,85.75579801617246,60.419724718729654,0.3654616617795193,-0.006771087051575606,0.13424290829535682,0.06078206842595876,-0.010389553031894708,0.09836438853632316,81.93504195935799,57.78353978359338,0.3690411592974807,0.022012317891477926,0.15346888420967067,0.07366375786411322,0.03725207348818398,0.06968844543415595,63.8166831179363,43.36383660246686,0.47903808224491956,0.025313782273658946,0.1552348981452424,0.07468981734227112,0.04242476365837914,0.06918514762982358,60.894105632130696,41.26550729100297,0.4876631747295217,0.037629787644578305,0.1608367610308859,0.07874045831461743,0.06374035160471164,0.05462082994894845,53.21777373419867,35.1770137892829,0.5401175224118763,0.04025621946590637,0.16210070848464966,0.07949666041466921,0.06808379291453291,0.05373942516744133,49.529996723598906,32.52758974499173,0.5476973517073526
220,PI330181_00,31096.07753,5372,0.002943277897340369,0.13484455590233477,0.06281895684135468,0.006586539146256128,0.082409870633684,74.03062764267248,51.395526593448196,0.4172348058296859,0.007285371650688108,0.1362696567927401,0.06390008001239748,0.01271878911135502,0.08141143725145078,68.45721000250131,47.43795901573509,0.4271961057478665,0.03039218097254867,0.1579500014425083,0.07674630036114882,0.051206804209857376,0.06198538692703668,57.9030663314139,38.729888077754126,0.5109653683604708,0.033258474078978466,0.15814922474751805,0.07709892215147894,0.05588701046160922,0.06083153416017054,55.508724006118285,36.95665065498109,0.5199329703097131,0.04032366380651184,0.16029508247230592,0.07870488720868829,0.06866683720389778,0.05085558287840518,54.61042985863448,35.93644910359251,0.5529661247743427,0.04219108151055826,0.1609629786969548,0.07905660285640154,0.07180813811101962,0.0506326095792799,51.91569267188647,34.0057291273254,0.5583412499058971
